Full Name, Party, Utterances Count, PA Profile, Profile Photo
"Mmusi, Mr SG","ANC","12","https://www.pa.org.za/person/samuel-gaaesi-mmusi/","https://static.pmg.org.za/images/committee-members/resize/mmusi_mr_sg_-mmusi_samuel_gaaesi.jpg"
"Magubane, Mr NE","ANC","3","null","https://static.pmg.org.za/null"
"Mohai, Mr S","ANC","54","https://www.pa.org.za/person/seiso-joel-mohai/","https://static.pmg.org.za/EISO_JOEL_MOHAI.jpg"
"Mathale, Mr C","ANC","2","https://www.pa.org.za/person/cassel-charlie-mathale/","https://static.pmg.org.za/Mathale_C.jpg"
"Gordhan, Mr PJ","ANC","560","https://www.pa.org.za/person/pravin-gordhan/","https://static.pmg.org.za/Gordhan_PJ.jpg"
"Ramokgopa, Dr GM","ANC","33","https://www.pa.org.za/person/gwen-malegwale-ramokgopa/","https://static.pmg.org.za/dr_Ramo.jpg"
"Patel, Mr E","ANC","41","https://www.pa.org.za/person/ebrahim-patel/","https://static.pmg.org.za/4190.jpg"
"Abraham, Ms PN","ANC","1070","https://www.pa.org.za/person/noxolo-abraham-ntantiso/","https://static.pmg.org.za/Abrahams_NP.jpg"
"Bilankulu, Ms NK","ANC","99","https://www.pa.org.za/person/nkhensani-kate-bilankulu/","https://static.pmg.org.za/14.jpg"
"Bongo, Adv BT","ANC","113","https://www.pa.org.za/person/bongani-thomas-bongo/","https://static.pmg.org.za/Bongo_BT.jpg"
"Mbete, Ms B","ANC","2","https://www.pa.org.za/person/baleka-mbete/","https://static.pmg.org.za/images/committee-members/resize/mbete_ms_b-mbete_baleka_0003.jpg"
"Mchunu, Ms S","ANC","91","https://www.pa.org.za/person/sibongile-mchunu/","https://static.pmg.org.za/images/committee-members/resize/mchunu_ms_s-mchunu_sibongile_0016_1.jpg"
"Mmemezi, Mr HM","ANC","32","https://www.pa.org.za/person/humphrey-mmemezi/","https://static.pmg.org.za/memezi.jpg"
"Boshielo, Ms SP","ANC","5","https://www.pa.org.za/person/shela-paulina-boshielo/","https://static.pmg.org.za/Shela_Boshielo.jpg"
"Capa, Ms RN","ANC","4","https://www.pa.org.za/person/rosemary-nokuzola-capa/","https://static.pmg.org.za/27.jpg"
"Capa, Mr N","ANC","427","https://www.pa.org.za/person/ndumiso-capa/","https://static.pmg.org.za/26.jpg"
"Cele, Mr BH","ANC","19","https://www.pa.org.za/person/bhekokwakhe-hamilton-cele/","https://static.pmg.org.za/Cele_BH.jpg"
"Didiza, Ms AT","ANC","0","https://www.pa.org.za/person/angela-thokozile-didiza/","https://static.pmg.org.za/images/committee-members/resize/didiza_ms_at-didiza_angela_thokozile.jpg"
"Jonas, Mr MH","ANC","38","https://www.pa.org.za/person/mcebisi-jonas/","https://static.pmg.org.za/images/committee-members/resize/jonas_mr_mh-jonas_mcebisi.jpg"
"Kekana, Mr MD","ANC","1537","https://www.pa.org.za/person/maesela-david-kekana/","https://static.pmg.org.za/images/committee-members/resize/kekana_mr_md-kekana_maesela_david.jpg"
"Kekana, Mr E","ANC","1537","https://www.pa.org.za/person/ezekiel-kekana/","https://static.pmg.org.za/images/committee-members/resize/kekana_mr_e-kekana_ezekiel.jpg"
"Kekana, Ms PS","ANC","12","https://www.pa.org.za/person/pinky-sharon-kekana/","https://static.pmg.org.za/Kekana_PS.jpg"
"Kekana, Ms HB","ANC","8","https://www.pa.org.za/person/hellen-boikhutso-kekana/","https://static.pmg.org.za/images/committee-members/resize/kekana_ms_hb-kekana_helen.jpg"
"Khosa, Mr DH","ANC","46","https://www.pa.org.za/person/dalton-hlamalani-khosa/","https://static.pmg.org.za/images/committee-members/resize/khosa_mr_dh-khosa_dalton_hlamalani.jpg"
"Khoza, Dr MB","ANC","27","https://www.pa.org.za/person/makhosi-busisiwe-khoza/","https://static.pmg.org.za/Khoza_Makhosi_Busisiwe.jpg"
"Mogotsi, Ms VP","ANC","1","https://www.pa.org.za/person/velhelmina-pulani-mogotsi/","https://static.pmg.org.za/images/committee-members/resize/mogotsi_ms_vp-mogotsi_pulani_velhelmina.jpg"
"Letsatsi-Duba, Ms DB","ANC","2","https://www.pa.org.za/person/ms-letsatsi-duba-db/","https://static.pmg.org.za/images/committee-members/resize/letsatsi-duba_ms_db-duba.jpg"
"Mosala, Mr I","ANC","22","https://www.pa.org.za/person/itumeleng-mosala/","https://static.pmg.org.za/images/committee-members/resize/mosala_mr_i-mosala_itumeleng_0011_1.jpg"
"Mothapo, Adv MR","ANC","28","https://www.pa.org.za/person/madipoane-refiloe-moremadi-mothapo/","https://static.pmg.org.za/4427.jpg"
"Mabe, Mr PP","ANC","45","https://www.pa.org.za/person/puleng-peter-mabe/","https://static.pmg.org.za/images/committee-members/resize/mabe_mr_pp-mabe_puleng.jpg"
"Mthembu, Ms N","ANC","47","https://www.pa.org.za/person/nokukhanya-mthembu/","https://static.pmg.org.za/images/committee-members/resize/mthembu_ms_n-mthembu_nokukhanya_1.jpg"
"Mudau, Mr AM","ANC","5","https://www.pa.org.za/person/abram-molefe-mudau/","https://static.pmg.org.za/images/committee-members/resize/mudau_mr_am-mudau_abram_molefe_0008.jpg"
"Ndaba, Ms CN","ANC","112","https://www.pa.org.za/person/ndaba-nonhlanhla/","https://static.pmg.org.za/271.jpg"
"Nkadimeng, Ms MF","ANC","11","https://www.pa.org.za/person/mogotle-friddah-nkadimeng/","https://static.pmg.org.za/images/committee-members/resize/nkadimeng_ms_mf-nkadimeng_mogotle_friddah_1.jpg"
"Mafu, Ms NN","ANC","65","https://www.pa.org.za/person/nocawe-noncedo-mafu/","https://static.pmg.org.za/Mafu_NN.jpg"
"Ramaphosa, Mr MC","ANC","56","https://www.pa.org.za/person/matamela-cyril-ramaphosa/","https://static.pmg.org.za/images/committee-members/resize/ramaphosa_mr_mc-ramaphosa.jpg"
"Magadzi, Ms DP","ANC","1","https://www.pa.org.za/person/dikeledi-phillistus-magadzi/","https://static.pmg.org.za/Magadzi_D.jpg"
"Mahlalela, Mr AF","ANC","1","https://www.pa.org.za/person/amos-fish-mahlalela/","https://static.pmg.org.za/Mahlalela_large.jpg"
"Mahlangu, Ms DG","ANC","252","https://www.pa.org.za/person/dikeledi-gladys-mahlangu/","https://static.pmg.org.za/Mahlangu_DG.jpg"
"Mahlangu, Mr JL","ANC","967","https://www.pa.org.za/person/jabulani-lukas-mahlangu/","https://static.pmg.org.za/images/committee-members/resize/mahlangu_mr_jl-mahlangu_jabulani_lukas.jpg"
"Mahlobo, Mr MD","ANC","34","https://www.pa.org.za/person/mbangiseni-david-mahlobo/","https://static.pmg.org.za/Mahlobo_MB.jpg"
"Makondo, Mr T","ANC","1","https://www.pa.org.za/person/thomas-makondo/","https://static.pmg.org.za/images/committee-members/resize/makondo_mr_t-makondo_thomas.jpg"
"Semenya, Ms MR","ANC","85","https://www.pa.org.za/person/ms-semenya-machwene-rosinah/","https://static.pmg.org.za/semenya.jpg"
"Manana, Ms MN","ANC","8","https://www.pa.org.za/person/millicent-ntombizodwa-sibongile-manana/","https://static.pmg.org.za/images/committee-members/resize/manana_ms_mn-manana_millicent_sibongile_ntombizodwa.jpg"
"Manana, Ms DP","ANC","8","https://www.pa.org.za/person/duduzile-promise-manana/","https://static.pmg.org.za/mNANA_PMG.jpg"
"Maphatsoe, Mr ER","ANC","143","https://www.pa.org.za/person/emmanuel-ramaotoana-kebby-maphatsoe/","https://static.pmg.org.za/images/committee-members/resize/maphatsoe_mr_er-maphatsoe_emmanuel_ramaotoana_kebby.jpg"
"Mapulane, Mr MP","ANC","13","https://www.pa.org.za/person/mohlopi-phillemon-mapulane/","https://static.pmg.org.za/Mapulane.jpg"
"Masina, Mr MC","ANC","39","https://www.pa.org.za/person/mzwandile-collen-masina/","https://static.pmg.org.za/masina.jpg"
"Masondo, Mr NA","ANC","50","https://www.pa.org.za/person/nkosiyakhe-amos-masondo/","https://static.pmg.org.za/AMOS_MASONDO.jpg"
"Masuku, Mr MB","ANC","18","https://www.pa.org.za/person/madala-backson-masuku/","https://static.pmg.org.za/masuke.jpg"
"Siwela, Mr EK","ANC","259","https://www.pa.org.za/person/elvis-kholwana-siwela/","https://static.pmg.org.za/337.jpg"
"Skwatsha, Mr M","ANC","0","https://www.pa.org.za/person/mcebisi-skwatsha/","https://static.pmg.org.za/342.jpg"
"Tsoleli, Ms SP","ANC","2","https://www.pa.org.za/person/sibongile-pearm-tsoleli/","https://static.pmg.org.za/images/committee-members/resize/tsoleli_mr_sp-tsoleli_sibongile_pearm.jpg"
"Van Schalkwyk, Ms SR","ANC","259","https://www.pa.org.za/person/sharome-renay-van-schalkwyk/","https://static.pmg.org.za/526.jpg"
"Xego, Ms ST","ANC","121","https://www.pa.org.za/person/sheilla-tembalam-xego-sovita/","https://static.pmg.org.za/xego.jpg"
"Zulu, Ms LD","ANC","611","https://www.pa.org.za/person/l-d-zulu/","https://static.pmg.org.za/zulu_l.jpg"
"Rayi, Mr M","ANC","761","https://www.pa.org.za/person/mandla-rayi/","https://static.pmg.org.za/2559.jpg"
"Tongwane, Ms TM","ANC","19","https://www.pa.org.za/person/tshoganetso-mpho-adolphina-tongwane/","https://static.pmg.org.za/images/committee-members/resize/tongwane_ms_tm-tongwane_tshoganetsho_mpho_-_3_2.jpg"
"Mpumlwana, Mr LKB","ANC","18","https://www.pa.org.za/person/loyiso-khanyisa-bunye-mpumlwana/","https://static.pmg.org.za/images/committee-members/resize/mpumlwana_mr_lkb_-mpumlwana_loyiso_khanyisa_bunye.jpg"
"Masango, Mr MSA","ANC","3","https://www.pa.org.za/person/moses-siphosezwe-amos-masango/","https://static.pmg.org.za/images/committee-members/resize/mr_m_s_a_masango_-masango_moses_siphosezwe_amos_0010.jpg"
"Khoza, Mr T","ANC","50","https://www.pa.org.za/person/timothy-zanoxolo-matsebane-khoza/","https://static.pmg.org.za/images/committee-members/resize/khoza_mr_t_-khoza_timothy_zanoxolo_matsebane.jpg"
"Basson, Ms J","ANC","3","https://www.pa.org.za/person/joyce-vuyiswa-basson/","https://static.pmg.org.za/images/committee-members/resize/basson_ms_j-basson_joyce_vuyiswa_0001.jpg"
"Mnguni, Mr D","ANC","70","https://www.pa.org.za/person/derick-mnguni/","https://static.pmg.org.za/images/committee-members/resize/mnguni_mr_d-mnguni_derrick.jpg"
"Maseko, Ms LM","ANC","1538","https://www.pa.org.za/person/maseko-lindiwe/","https://static.pmg.org.za/images/committee-members/resize/maseko_ms_lm-maseko_lindiwe_0012.jpg"
"Mantashe, Ms PT","ANC","270","https://www.pa.org.za/person/priscilla-tozama-mantashe/","https://static.pmg.org.za/Mantashe_PT.jpg"
"Majola, Mr F","ANC","12","https://www.pa.org.za/person/fikile-zachariah-majola/","https://static.pmg.org.za/Majola_FZ.jpg"
"Faku, Ms Z","ANC","383","https://www.pa.org.za/person/zukisa-cheryl-faku/","https://static.pmg.org.za/images/committee-members/resize/faku_ms_z_-faku_zukisa_cheryl.jpg"
"Mahambehlala, Ms T","ANC","31","https://www.pa.org.za/person/tandi-mahambehlala/","https://static.pmg.org.za/Mahambehlala.jpg"
"Tseli, Mr RM","ANC","31","https://www.pa.org.za/person/rembuluwani-moses-tseli/","https://static.pmg.org.za/images/committee-members/resize/tseli_mr_rm-tseli_rembuluwani_moses0012_0.jpg"
"Ndongeni, Ms N","ANC","366","https://www.pa.org.za/person/nokuzola-ndongeni/","https://static.pmg.org.za/NOKUZOLA_NDONGENI.jpg"
"Luzipo, Mr S","ANC","53","https://www.pa.org.za/person/sahlulele-luzipo/","https://static.pmg.org.za/Luzipo_S.jpg"
"Botha, Ms YR","ANC","335","https://www.pa.org.za/person/yolanda-rachel-botha/","https://static.pmg.org.za/images/committee-members/resize/botha_ms_yr-botha-yr.jpg"
"Matlala, Mr M","ANC","198","https://www.pa.org.za/person/motswaledi-hezekiel-matlala/","https://static.pmg.org.za/images/committee-members/resize/matlala_mr_m-matlala_motswaledi_hezekiel.jpg"
"Mthembu, Mr JM","ANC","73","https://www.pa.org.za/person/jackson-mphikwa-mthembu/","https://static.pmg.org.za/261.jpg"
"Makhubele, Mr ZS","ANC","10","https://www.pa.org.za/person/zondi-silence-makhubele/","https://static.pmg.org.za/images/committee-members/resize/makhubele_mr_zs-makhubele.jpg"
"Zwane, Ms L","ANC","8","https://www.pa.org.za/person/ll-zwane/","https://static.pmg.org.za/images/committee-members/resize/zwane_ms_l_-zwane_lungelwa_lynette_0012.jpg"
"Singh, Mr A","ANC","773","https://www.pa.org.za/person/aumsensingh-singh/","https://static.pmg.org.za/images/committee-members/resize/singh_mr_a_-singh_aumseningh.jpg"
"Zondi, Ms W","ANC","2","https://www.pa.org.za/person/wp-zondi/","https://static.pmg.org.za/images/committee-members/resize/zondi_ms_w_-zondi_winile_prudence_0004_1.jpg"
"Mabe, Ms BP","ANC","46","https://www.pa.org.za/person/bertha-peace-mabe/","https://static.pmg.org.za/Mabe_BP.jpg"
"Lesoma, Ms RMM","ANC","951","https://www.pa.org.za/person/regina-mina-mpontseng-lesoma/","https://static.pmg.org.za/Lesoma_RM.jpg"
"Booi, Mr MS","ANC","88","https://www.pa.org.za/person/mnyamezeli-shedrack-booi/","https://static.pmg.org.za/images/committee-members/resize/booi_mr_ms-booi_mnyamezeli_shedrack.jpg"
"Ntombela, Mr MLD","ANC","6","https://www.pa.org.za/person/madala-louis-david-ntombela/","https://static.pmg.org.za/288.jpg"
"Dirks, Mr MA","ANC","229","https://www.pa.org.za/person/mervyn-alexander-dirks/","https://static.pmg.org.za/47.jpg"
"Dlamini, Ms L","ANC","125","https://www.pa.org.za/person/landulile-cathrine-dlamini/","https://static.pmg.org.za/images/committee-members/resize/dlamini_ms_l_-dlamini_landulile_cathrene.jpg"
"Beukman, Mr F","ANC","4","https://www.pa.org.za/person/francois-beukman/","https://static.pmg.org.za/images/committee-members/resize/beukman_mr_f-beukman_francois_0008.jpg"
"Maake, Mr JJ","ANC","143","https://www.pa.org.za/person/jerome-joseph-maake/","https://static.pmg.org.za/Maake_JJ.jpg"
"Mnguni, Mr PJ","ANC","70","https://www.pa.org.za/person/phumzile-justice-mnguni/","https://static.pmg.org.za/images/committee-members/resize/mr_p_j_mnguni-mnguni_pumzile_justice.jpg"
"Molebatsi, Ms MA","ANC","1","https://www.pa.org.za/person/maapi-angelina-molebatsi/","https://static.pmg.org.za/Molebatsi_Maapi_Angelina.jpg"
"Mmola, Ms MP","ANC","124","https://www.pa.org.za/person/martha-phindile-mmola/","https://static.pmg.org.za/MARTHA_PHINDILE_MMOLA.jpg"
"Mabija, Ms L","ANC","5","https://www.pa.org.za/person/livhuhani-mabija/","https://static.pmg.org.za/images/committee-members/resize/mabija_ms_l-mabija_livhuhani_0004_2.jpg"
"Mhlanga, Mr M","ANC","10","https://www.pa.org.za/person/moses-titus-mhlanga/","https://static.pmg.org.za/images/committee-members/resize/mhlanga_mr_m-mhlanga_moses_titus.jpg"
"Stock, Mr D","ANC","419","https://www.pa.org.za/person/dikgang-mathews-stock/","https://static.pmg.org.za/350.jpg"
"Sefako, Mr O","ANC","1","https://www.pa.org.za/person/olefile-sefako/","https://static.pmg.org.za/images/committee-members/resize/sefako_mr_o-sefako_olifile_john_0013.jpg"
"Modise, Ms T","ANC","394","https://www.pa.org.za/person/thandi-modise/","https://static.pmg.org.za/Modise_TR.jpg"
"Motlashuping, Mr T","ANC","59","https://www.pa.org.za/person/tekoetsile-consolation-motlashuping/","https://static.pmg.org.za/images/committee-members/resize/motlashuping_mr_t_-motlashuping_tekoetsile_consoation_0009_1.jpg"
"Prins, Ms E","ANC","23","https://www.pa.org.za/person/ellen-prins/","https://static.pmg.org.za/images/committee-members/resize/prins_ms_e-prins_ellen.jpg"
"Mlambo, Mr E","ANC","22","https://www.pa.org.za/person/emmanuel-musawenkosi-mlambo/","https://static.pmg.org.za/images/committee-members/resize/mlambo_mr_e_-mlambo_emanuel_musawenkosi.jpg"
"Mashego-Dlamini, Ms K C","ANC","2","https://www.pa.org.za/person/kwati-candith-mashego-dlamini/","https://static.pmg.org.za/Mashego-Dlamini.jpg"
"Williams, Mr AJ","ANC","105","https://www.pa.org.za/person/adrian-john-williams/","https://static.pmg.org.za/AWilliams.JPG"
"Ncitha, Ms ZV","ANC","159","https://www.pa.org.za/person/zukiswa-veronica-ncitha/","https://static.pmg.org.za/ZUKISWA_VERONICA_NCITHA.jpg"
"Maswanganyi, Mr MJ","ANC","39","https://www.pa.org.za/person/mkhacani-joseph-maswanganyi/","https://static.pmg.org.za/195.jpg"
"Zwane, Mr MJ","ANC","319","https://www.pa.org.za/person/mosebenzi-joseph-zwane/","https://static.pmg.org.za/zwane.jpg"
"Mthethwa, Mr JM","ANC","231","https://www.pa.org.za/person/james-mziwenkosi-mthethwa/","https://static.pmg.org.za/James_Mthethwa.jpg"
"Chauke, Mr HP","ANC","167","https://www.pa.org.za/person/hlomane-chauke/","https://static.pmg.org.za/Chauke.jpg"
"Buthelezi, Mr S N","ANC","189","https://www.pa.org.za/person/sfiso-norbert-buthelezi/","https://static.pmg.org.za/Buthelezi_NS.jpg"
"Maloyi, Mr P D N","ANC","1","https://www.pa.org.za/person/nono-maloyi/","https://static.pmg.org.za/patrick_maloyi_ANC_MP.jpg"
"Mchunu, Mr ES","ANC","269","https://www.pa.org.za/person/es-mchunu/","https://static.pmg.org.za/Mchunu_SE.jpg"
"Majola, Ms T","ANC","31","https://www.pa.org.za/person/thembisile-cheryl-majola-embalo/","https://static.pmg.org.za/29fe1cb2281a140bff01ba86611150f3.jpg"
"Gungubele, Mr M","ANC","60","https://www.pa.org.za/person/m-gungubele/","https://static.pmg.org.za/Gungubele_M.jpg"
"Tolashe, Ms N G","ANC","176","https://www.pa.org.za/person/nokuzola-gladys-tolashe/","https://static.pmg.org.za/tolashe.jpg"
"Mokonyane, Ms N","ANC","2","https://www.pa.org.za/person/mokonyane-nomvula/","https://static.pmg.org.za/Nomvula.jpg"
"Manyoni, Mr T M","ANC","48","https://www.pa.org.za/person/thabo-manyoni/","https://static.pmg.org.za/thabo_manyoni.jpg"
"Molefe, Mr B","ANC","54","null","https://static.pmg.org.za/Molefe.jpg"
"Mpanza, Mr TS","ANC","251","https://www.pa.org.za/person/terence-skhumbuzo-mpanza/","https://static.pmg.org.za/Mpanza_TS.jpg"
"Dube, Mr J J","ANC","50","https://www.pa.org.za/person/jabulane-joseph-dube/","https://static.pmg.org.za/dube.jpg"
"Adams, Ms R C","ANC","192","https://www.pa.org.za/person/rachel-cecilia-adams/","https://static.pmg.org.za/3.jpg"
"Mbuyane, Mr S H","ANC","701","https://www.pa.org.za/person/simanga-happy-mbuyane/","https://static.pmg.org.za/Mbuyane_SH.jpg"
"Monakedi, Mr M","ANC","116","https://www.pa.org.za/person/motalane-monakedi/","https://static.pmg.org.za/Monakedi.jpg"
"Dlamini-Zuma, Dr N","ANC","10","https://www.pa.org.za/person/nkosazana-clarice-dlamini-zuma/","https://static.pmg.org.za/Dlamini-Zuma.jpg"
"Wolmarans, Mr M","ANC","388","https://www.pa.org.za/person/mathews-wolmarans/","https://static.pmg.org.za/wolmarans.jpg"
"Oliphant, Ms G","ANC","5","https://www.pa.org.za/person/goganamang-gladys-oliphant/","https://static.pmg.org.za/8993.jpg"
"Skosana, Mr GJ","ANC","391","https://www.pa.org.za/person/gijimani-jim-skosana/","https://static.pmg.org.za/skosana.jpg"
"Lekker, Ms P","ANC","105","https://www.pa.org.za/person/patronella-zingisa-lekker/","https://static.pmg.org.za/Lekker.jpg"
"Dyantyi, Mr QR","ANC","1205","https://www.pa.org.za/person/qubudile-richard-dyantyi/","https://static.pmg.org.za/Dyantyi_QR.jpg"
"Mabuza, Mr D","ANC","70","https://www.pa.org.za/person/david-dabede-mabuza/","https://static.pmg.org.za/449.jpg"
"Mhaule, Dr R","ANC","27","https://www.pa.org.za/person/makgabo-reginah-mhaule/","https://static.pmg.org.za/Mhaule_M.jpg"
"Mkhize, Dr Z","ANC","91","https://www.pa.org.za/person/zwelini-lawrence-mkhize/","https://static.pmg.org.za/Mkhize_Z.jpg"
"Nkonyeni, Ms P","ANC","3","https://www.pa.org.za/person/np-nkonyeni/","https://static.pmg.org.za/10643.jpg"
"Botes, Mr A","ANC","11","https://www.pa.org.za/person/alvin-botes/","https://static.pmg.org.za/21.jpg"
"Xaba, Mr N","ANC","773","https://www.pa.org.za/person/nhlanhla-xaba/","https://static.pmg.org.za/10644.jpg"
"Gillion, Ms M","ANC","231","https://www.pa.org.za/person/maurencia-natalie-gillion/","https://static.pmg.org.za/MAURENCIA_NATALIE_GILLION.jpg"
"Dugmore, Mr C","ANC","846","https://www.pa.org.za/person/cameron-muir-dugmore/","https://static.pmg.org.za/Dugmore_Cameron_0.jpg"
"Magaxa, Mr K","ANC","20","https://www.pa.org.za/person/khayalethu-elvis-magaxa/","https://static.pmg.org.za/Magaxa_KE.jpg"
"Davids, Ms S","ANC","14","https://www.pa.org.za/person/sharon-winona-davids/","https://static.pmg.org.za/sharon.jpg"
"Olivier, Mr T","ANC","2","https://www.pa.org.za/person/roland-theo-olivier/","https://static.pmg.org.za/olivier.jpg"
"Mantashe, Mr G","ANC","5","https://www.pa.org.za/person/gwede-mantashe/","https://static.pmg.org.za/Mantashe_GS.jpg"
"Seabi, Mr M A","ANC","724","https://www.pa.org.za/person/albert-mammoga-seabi/","https://static.pmg.org.za/seabi.jpg"
"Shabalala, Ms NF","ANC","150","https://www.pa.org.za/person/nomvuzo-francisca-shabalala/","https://static.pmg.org.za/ms_nomvuzo_francisca_shabalala.jpg"
"Dyantyi, Dr PP","ANC","48","https://www.pa.org.za/person/pumza-patricia-dyantyi/","https://static.pmg.org.za/Dyantyi_PP.jpg"
"Fihlani, Ms KC","ANC","0","https://www.pa.org.za/person/koliswa-claribell-fihlani/","https://static.pmg.org.za/FIHLANI.jpg"
"Gade, Mr FD","ANC","3","https://www.pa.org.za/person/fundile-david-gade/","https://static.pmg.org.za/Gade.jpg"
"Kiviet, Ms N","ANC","15","https://www.pa.org.za/person/noxolo-kiviet/","https://static.pmg.org.za/Kiviet_N.jpg"
"Kontsiwe, Ms N","ANC","3","https://www.pa.org.za/person/nonceba-kontsiwe/","https://static.pmg.org.za/3/Kontiswe.jpg"
"Lwana, Mr VG","ANC","3","https://www.pa.org.za/person/vumile-gladman-lwana/","https://static.pmg.org.za/lwana.jpg"
"Mabuyane, Mr O","ANC","2","https://www.pa.org.za/person/oscar-mabuyane/","https://static.pmg.org.za/mabuyanePMG.jpg"
"Majodina, Ms PC","ANC","107","https://www.pa.org.za/person/pemmy-majodina/","https://static.pmg.org.za/Majodina_PC.jpg"
"Martin, Mr C","ANC","61","https://www.pa.org.za/person/christian-martin/","https://static.pmg.org.za/c._MARTIN.jpg"
"Masualle, Mr PG","ANC","44","https://www.pa.org.za/person/phumulo-masualle/","https://static.pmg.org.za/194.jpg"
"Mpushe, Ms PT","ANC","138","https://www.pa.org.za/person/phumeza-mpushe/","https://static.pmg.org.za/3726.jpg"
"Mvana, Ms NQ","ANC","207","https://www.pa.org.za/person/nonkosi-mvana/","https://static.pmg.org.za/Mvana_NQ.jpg"
"Ndamase, Mr P","ANC","7","https://www.pa.org.za/person/pumelele-ndamase/","https://static.pmg.org.za/ndamase.jpg"
"Ndamase, Mr CM","ANC","1","https://www.pa.org.za/person/cecil-mlungisi-ndamase/","https://static.pmg.org.za/CNdamase.jpg"
"Nkopane, Ms NS","ANC","3","https://www.pa.org.za/person/ntombovuyo-silberose-nkopane/","https://static.pmg.org.za/nkopanePMG.jpg"
"Nqatha, Mr XE","ANC","7","https://www.pa.org.za/person/xolile-nqatha/","https://static.pmg.org.za/nqatha.jpg"
"Peter, Mr MM","ANC","207","https://www.pa.org.za/person/michael-peter/","https://static.pmg.org.za/peterPMG.jpg"
"Ponco, Ms AN","ANC","0","https://www.pa.org.za/person/alice-nomvula-ponco/","https://static.pmg.org.za/Ponco.jpg"
"Saziwa, Mr M","ANC","19","https://www.pa.org.za/person/mpumelelo-saziwa/","https://static.pmg.org.za/saziwaPMG.jpg"
"Sihlwayi, Ms NN","ANC","487","https://www.pa.org.za/person/nomadewuka-nancy-sihlwayi/","https://static.pmg.org.za/Sihlwayi.jpg"
"Somyo, Mr SS","ANC","763","https://www.pa.org.za/person/sakhumzi-stoffels-somyo/","https://static.pmg.org.za/somyo.jpg"
"Xasa, Mr FD","ANC","13","https://www.pa.org.za/person/fikile-xasa/","https://static.pmg.org.za/xasa_fd.jpg"
"Ndlovu, Ms B","ANC","55","null","https://static.pmg.org.za/Ms_Busisiwe_Clarah_Ndlovu.jpg"
"Xaba, Mr VC","ANC","686","https://www.pa.org.za/person/vusumuzi-cyril-xaba/","https://static.pmg.org.za/xaba_vc.jpg"
"Zondi, Ms VC","ANC","2","null","https://static.pmg.org.za/Hon.-WP-Zondi-ANC1.jpg-nggid03131-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Shelembe, Mr A","ANC","171","null","https://static.pmg.org.za/t_Hon.-A-Shelembe-ANC.jpg-nggid0269-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Bhengu, Mr FK","ANC","8","null","https://static.pmg.org.za/t_Hon.-FK-Bhengu-ANC.jpg-nggid0273-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Ngxongo, Ms HS","ANC","46","null","https://static.pmg.org.za/t_Hon.-HS-Ngxongo-ANC.jpg-nggid0276-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Sibiya, Mr NM","ANC","9","https://www.pa.org.za/person/ntuthuko-mbongiseni-sibiya/","https://static.pmg.org.za/jomo.jpg"
"Dlomo, Mr S","ANC","36","null","https://static.pmg.org.za/t_Hon.-SMM-Dlomo-ANC.jpg-nggid0285-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Ntuli, Mr Z","ANC","47","null","https://static.pmg.org.za/t_Hon.-ZC-Ntuli-ANC.jpg-nggid0286-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Dlamin, Ms D","ANC","161","null","https://static.pmg.org.za/t_Ms-DD-Dlamini-anc.jpg-nggid0287-ngg0dyn-250x375x100-00f0w010c011r110f110r010t010.jpg"
"Buti, Mr M","ANC","44","https://www.pa.org.za/person/mojalefa-patrick-buti/","https://static.pmg.org.za/BUTI.jpg"
"Dora, Ms K","ANC","11","https://www.pa.org.za/person/dora-kotzee/","https://static.pmg.org.za/DORA.jpg"
"Qabathe, Ms M","ANC","5","https://www.pa.org.za/person/motlagomang-grazy-qabathe/","https://static.pmg.org.za/Qabathe...jpg"
"Moleleki, Ms M","ANC","30","https://www.pa.org.za/person/malitaba-sarah-moleleki/","https://static.pmg.org.za/Malitaba.jpg"
"Mapena, Ms N","ANC","1","https://www.pa.org.za/person/lucy-nombulelo-mapena/","https://static.pmg.org.za/Mapena.jpg"
"Makgoe, Mr P","ANC","2","https://www.pa.org.za/person/pule-herbert-isak-makgoe/","https://static.pmg.org.za/pule.jpg"
"Ntombela, Ms S","ANC","26","https://www.pa.org.za/person/sefora-hixsonia-ntombela/","https://static.pmg.org.za/Sefora.jpg"
"Mashinini, Mr M","ANC","75","https://www.pa.org.za/person/malambule-samuel-mashinini/","https://static.pmg.org.za/Ssamuel.jpg"
"Meeko, Mr T","ANC","2","https://www.pa.org.za/person/thabo-piet-meeko/","https://static.pmg.org.za/thabo_p.jpg"
"Brown, Ms L","ANC","29","https://www.pa.org.za/person/lynette-brown/","https://static.pmg.org.za/brown.jpg"
"Mboweni, Mr T","ANC","23","https://www.pa.org.za/person/tito-titus-mboweni/","https://static.pmg.org.za/204.jpg"
"Creecy, Ms B","ANC","9","https://www.pa.org.za/person/creecy-barbara/","https://static.pmg.org.za/Creecy_BD.jpg"
